Landmark,Distance_mm
Glabella,5.609580442668379
Nasion,9.79117885757702
Orbital Right,7.68497780081897
Orbital Left,6.209757295315368
Superius Right,8.624949163289977
Superius Left,7.746605718780146
Zygion Right,8.662592563128664
Zygion Left,8.881430200330354
Rhinion,4.02747915689944
Midphiltrum,14.6736484714973
